date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,WS10M,RH2M,PS,ALLSKY_SFC_SW_DWN,NDVI,temp_range,heat_index_approx
2020-10-15,25.89,27.84,24.18,14.97,2.18,93.22,100.5,19.49,0.49649337043223335,3.66,36.132128400256974
2020-10-16,26.29,28.51,24.09,34.01,1.57,91.1,100.44,8.21,0.4979245406373578,4.420000000000002,36.538203424368135
2020-10-17,25.27,26.75,23.81,47.37,3.04,93.69,100.4,4.82,0.5386672649290359,2.9400000000000013,35.19265670584333
2020-10-18,22.98,24.82,21.53,10.53,2.77,92.65,100.67,7.68,0.5154763052048824,3.289999999999999,31.535076437018617
2020-10-19,24.5,27.85,21.81,0.66,1.8,89.57,100.75,11.29,0.4959865709136052,6.040000000000003,33.56124608201749
2020-10-20,25.28,29.18,21.72,0.1,2.24,87.95,100.87,12.45,0.5143584388224531,7.460000000000001,34.60026729468423
2020-10-21,25.49,29.84,21.65,0.01,2.74,87.46,100.9,13.98,0.5032819066561222,8.190000000000001,34.874501251857765
2020-10-22,25.31,28.63,21.94,0.04,2.56,82.39,100.9,18.53,0.4476769675759847,6.689999999999998,34.05662079528208
2020-10-23,25.69,30.02,22.31,0.02,2.54,80.66,100.92,18.7,0.4816822821603966,7.710000000000001,34.44797176879954
2020-10-24,23.71,26.48,21.32,0.0,2.01,81.69,101.05,21.59,0.483381341525344,5.16,31.592170875388156
2020-10-25,24.93,30.31,19.98,0.01,1.88,78.96,100.99,20.38,0.4479224311183983,10.329999999999998,33.12530474052365
2020-10-26,24.61,29.17,20.2,0.17,2.15,81.89,100.94,18.69,0.4450289985585626,8.970000000000002,32.94887713208202
2020-10-27,26.0,29.76,22.23,0.21,1.53,83.08,100.79,11.83,0.42200190209827204,7.530000000000001,35.187534258684614
2020-10-28,27.1,30.75,23.85,2.99,1.61,79.07,100.76,13.65,0.39742886321578735,6.899999999999999,36.42822391322972
2020-10-29,24.66,26.19,23.56,50.37,2.39,94.27,100.67,10.55,0.4341020283886374,2.6300000000000026,34.288208578121164
2020-10-30,26.3,30.0,23.41,10.25,2.84,89.63,100.87,11.63,0.4362993933156101,6.59,36.38877798723136
2020-10-31,27.4,30.59,24.35,14.06,1.85,88.73,100.99,13.38,0.4503730956735574,6.239999999999998,38.053117805607435
2020-11-01,27.42,30.56,25.15,3.55,2.17,88.26,101.0,13.75,0.43509984129706214,5.41,38.029074352014746
2020-11-02,26.6,30.2,24.43,0.21,2.55,86.55,101.08,19.02,0.37612487160187896,5.77,36.51556543952586
2020-11-03,26.4,30.53,23.05,0.01,2.94,84.09,101.12,20.77,0.3921350939717994,7.48,35.92108708540662
2020-11-04,25.83,30.08,22.32,0.0,2.77,86.05,101.12,17.74,0.39672559152689957,7.759999999999998,35.25089302503541
2020-11-05,26.31,30.71,22.86,0.0,2.56,84.12,101.09,17.54,0.4332025748296277,7.850000000000001,35.78414923751787
2020-11-06,26.05,30.64,22.3,1.26,2.64,85.03,101.11,18.87,0.38791610482918043,8.34,35.48096914340798
2020-11-07,25.94,29.53,23.12,1.39,3.62,87.89,101.13,10.12,0.3943957138863568,6.41,35.625082242751795
2020-11-08,25.43,29.38,23.03,0.31,3.21,86.03,101.21,13.82,0.34445660233214814,6.349999999999998,34.62828881672115
2020-11-09,25.17,29.71,21.37,0.08,3.52,83.66,101.15,19.36,0.3530395472975734,8.34,33.97792371403669
2020-11-10,24.4,28.97,20.27,0.0,3.26,81.71,101.08,19.27,0.3446808781527298,8.7,32.61686866273778
2020-11-11,22.88,27.2,20.63,1.17,3.87,86.03,101.17,13.92,0.34015646823565915,6.57,30.77593983037884
2020-11-12,22.76,26.7,19.32,0.83,3.97,90.29,101.19,6.34,0.3228187475022523,7.379999999999999,30.986998615743754
2020-11-13,23.93,28.84,20.06,0.01,3.15,80.22,101.13,20.06,0.31364091414030176,8.780000000000001,31.773220301793984
2020-11-14,23.92,29.25,19.22,0.0,3.08,81.03,101.06,21.38,0.33097225213064285,10.030000000000001,31.83766515663005
2020-11-15,24.99,30.35,19.59,0.0,2.39,81.93,101.05,20.96,0.2724081612628664,10.760000000000002,33.52397592588456
2020-11-16,26.6,30.89,22.92,0.0,2.01,83.91,101.05,19.6,0.23892872181313657,7.969999999999999,36.21311491658712
2020-11-17,27.29,31.83,22.69,0.0,1.88,82.42,100.95,19.36,0.21559171135558777,9.139999999999997,37.12212109937998
2020-11-18,28.07,32.76,23.35,0.0,1.51,79.59,100.86,18.85,0.21043303289501383,9.409999999999997,38.00615758224586
2020-11-19,28.4,32.88,23.61,0.0,1.57,77.99,100.82,19.79,0.214344816245051,9.270000000000003,38.32471043013665
2020-11-20,28.51,32.34,24.59,2.21,1.46,80.28,100.82,18.11,0.24493156111248512,7.7500000000000036,38.791457641421715
2020-11-21,27.41,31.08,24.68,6.27,1.56,86.66,100.88,14.52,0.2349842066305908,6.399999999999999,37.820668153976044
2020-11-22,26.61,29.26,24.69,14.58,1.2,90.26,101.03,15.08,0.2260848540460173,4.57,36.95667840367842
2020-11-23,26.59,30.56,24.27,1.5,2.31,87.53,101.06,18.12,0.20810935373146444,6.289999999999999,36.611947273935094
2020-11-24,26.65,31.36,23.1,0.03,2.93,84.31,101.09,19.1,0.22990524088319167,8.259999999999998,36.33735804139513
2020-11-25,26.78,31.44,23.16,0.0,3.27,83.44,101.07,18.94,0.22127290996361432,8.280000000000001,36.440853756081836
2020-11-26,26.5,30.82,23.04,0.0,3.39,83.72,101.12,19.29,0.24927244197799978,7.780000000000001,36.03512707633284
2020-11-27,25.72,30.46,22.33,0.0,3.68,82.94,101.21,17.38,0.21344148879800443,8.130000000000003,34.74153047599849
2020-11-28,25.35,30.41,21.08,0.0,3.68,82.4,101.23,19.83,0.18714190622279786,9.330000000000002,34.118468814370125
2020-11-29,24.64,28.88,21.6,0.0,3.79,81.26,101.25,15.14,0.2510175793235417,7.279999999999998,32.92954604920424
2020-11-30,23.74,28.42,20.87,0.0,3.71,81.0,101.28,15.98,0.15797721121445146,7.550000000000001,31.56968979043355
2020-12-01,23.28,27.55,20.3,0.0,3.28,82.61,101.36,15.73,0.18320074297113928,7.25,31.0473471274397
2020-12-02,24.11,28.44,21.1,0.0,2.85,84.49,101.21,15.46,0.1789466158334271,7.34,32.46029871782885
2020-12-03,24.43,28.94,21.19,0.0,3.53,81.4,101.2,18.11,0.15781273749633418,7.75,32.630380652733564
2020-12-04,22.77,27.62,18.81,0.0,3.72,78.71,101.26,19.44,0.1712812017887596,8.810000000000002,29.946198985381702
2020-12-05,21.57,26.83,17.38,0.0,3.54,77.17,101.37,20.08,0.15066392455896038,9.45,28.110841862640584
2020-12-06,21.78,27.77,16.83,0.0,3.24,78.55,101.36,18.61,0.18055320754295368,10.940000000000001,28.523671197859382
2020-12-07,22.38,28.99,16.56,0.0,2.86,78.47,101.33,19.65,0.1529886407577053,12.43,29.36722083690988
2020-12-08,23.48,29.39,18.52,0.0,3.15,78.95,101.31,19.37,0.1432603099666505,10.870000000000001,30.99317101498007
2020-12-09,23.52,28.84,19.22,0.0,3.08,78.28,101.17,20.37,0.183270781917857,9.620000000000001,30.987361998846147
2020-12-10,23.14,29.32,17.2,0.0,2.57,76.75,101.1,20.6,0.16405930320774087,12.120000000000001,30.295697452839327
2020-12-11,24.81,30.37,19.77,0.0,2.48,77.05,101.04,18.63,0.16810819117647446,10.600000000000001,32.75012798442929
2020-12-12,26.48,31.48,21.53,0.0,1.45,78.87,100.93,17.54,0.14152084006373145,9.95,35.45218552207652
2020-12-13,27.24,30.89,23.82,0.02,1.12,80.53,100.84,16.72,0.20876720091005632,7.07,36.81861272644306
2020-12-14,27.18,30.3,24.06,1.0,0.94,82.93,100.89,13.06,0.1676677125560823,6.240000000000002,37.00952012641224
2020-12-15,26.16,29.11,23.7,0.58,2.38,86.72,101.07,13.4,0.12242028891763082,5.41,35.84102538450097
2020-12-16,25.6,28.52,23.21,0.11,2.46,82.11,101.2,13.49,0.17954163002141268,5.309999999999999,34.46804161608449
2020-12-17,25.24,30.04,21.36,0.0,2.41,78.54,101.12,18.05,0.16156597807705306,8.68,33.54332653737438
2020-12-18,25.03,30.25,21.43,0.0,2.83,76.78,101.14,18.7,0.1907763835465933,8.82,33.046592968439
2020-12-19,23.68,28.99,19.78,0.0,3.57,74.17,101.25,19.05,0.17158129533787464,9.209999999999997,30.82368771983479
2020-12-20,21.69,27.48,16.99,0.0,4.18,71.22,101.41,18.6,0.1472322098317688,10.490000000000002,27.770905434242664
2020-12-21,20.34,26.34,15.48,0.0,4.13,70.22,101.4,19.72,0.15731724884827175,10.86,25.85910669739172
2020-12-22,20.51,27.49,14.52,0.0,3.53,72.28,101.24,19.21,0.13769988940254851,12.969999999999999,26.250832636635597
2020-12-23,22.24,29.4,15.94,0.0,3.1,75.34,101.04,16.39,0.15459819516854878,13.459999999999999,28.891728278748715
2020-12-24,23.81,29.94,18.91,0.0,3.19,76.96,100.96,13.81,0.17577266190566318,11.030000000000001,31.28050455629624
2020-12-25,23.34,26.49,20.71,0.0,3.05,82.46,101.05,9.58,0.13681611590610102,5.779999999999998,31.121325430237714
2020-12-26,26.27,31.96,21.34,0.01,2.21,77.01,101.04,16.16,0.15726623745722038,10.620000000000001,34.92296225677035
2020-12-27,27.76,33.12,22.4,0.01,1.31,72.32,100.95,17.37,0.09821249277310878,10.719999999999999,36.62716446632124
2020-12-28,27.94,33.18,23.01,0.0,1.4,74.03,100.88,18.01,0.11858058187021775,10.169999999999998,37.1124399025834
2020-12-29,28.2,33.97,23.0,0.0,1.76,73.7,100.88,17.61,0.13208613673783198,10.969999999999999,37.47058380047366
2020-12-30,26.59,32.21,21.44,0.0,4.51,68.33,101.05,19.6,0.15060199757113524,10.77,34.413599419947275
2020-12-31,21.64,28.09,16.4,0.0,4.69,64.41,101.4,20.0,0.1284980851955464,11.690000000000001,27.122699784065382
2021-01-01,19.87,27.15,13.53,0.0,3.95,66.79,101.49,19.64,0.13777608642115138,13.62,24.969318388176312
2021-01-02,20.6,28.06,13.82,0.0,3.42,66.08,101.38,19.89,0.13222389153398206,14.239999999999998,25.87755209004424
2021-01-03,22.95,30.84,16.14,0.0,3.14,66.14,101.21,20.05,0.1291624560475932,14.7,29.04614802102259
2021-01-04,24.09,31.05,18.27,0.0,3.52,69.97,101.19,19.32,0.1267569577532235,12.780000000000001,30.99698232007701
2021-01-05,25.63,32.75,19.43,0.0,3.03,70.83,101.15,15.39,0.13894241380780853,13.32,33.2933790171492
2021-01-06,26.39,33.31,20.9,0.0,3.14,70.27,101.02,19.14,0.14975822127286872,12.410000000000004,34.341636600419314
2021-01-07,26.58,33.77,20.58,0.0,2.9,69.19,100.91,19.73,0.13453404694225254,13.190000000000005,34.49741243040086
2021-01-08,25.81,32.42,20.89,0.0,4.08,66.67,100.98,19.21,0.12143768673607584,11.530000000000001,33.10051470742149
2021-01-09,22.72,29.62,17.08,0.0,4.02,62.44,101.18,20.39,0.10930685457254939,12.540000000000003,28.395619968552666
2021-01-10,22.81,30.75,16.06,0.0,3.23,63.51,101.17,20.86,0.11383513453350663,14.690000000000001,28.614403922219434
2021-01-11,22.24,29.53,16.72,0.0,4.62,62.15,101.36,20.12,0.14231728118206913,12.810000000000002,27.727190237911238
2021-01-12,19.55,26.39,14.04,0.0,5.3,53.49,101.56,19.66,0.14475886306070182,12.350000000000001,23.553715818194043
2021-01-13,20.15,28.2,13.09,0.0,3.13,60.03,101.36,21.12,0.10858669906003901,15.11,24.81321332102689
2021-01-14,23.03,31.44,15.02,0.0,2.23,57.2,101.17,21.1,0.11576333402882427,16.42,28.32768371135261
2021-01-15,24.85,32.98,16.95,0.0,1.58,58.81,100.97,19.81,0.13612412709966523,16.029999999999998,30.924922244641643
2021-01-16,25.51,33.32,19.13,0.0,1.43,65.68,100.95,19.71,0.17016716290296385,14.190000000000001,32.56585389643699
2021-01-17,25.91,33.1,20.75,0.0,3.29,69.07,101.17,17.51,0.1032921300133815,12.350000000000001,33.50772769550075
2021-01-18,22.23,29.39,16.27,0.0,4.75,60.16,101.42,20.41,0.12503221965843986,13.120000000000001,27.538268110662834
2021-01-19,21.72,29.79,14.71,0.0,3.47,61.32,101.29,19.94,0.09024103363628186,15.079999999999998,26.96521445559287
2021-01-20,23.77,31.75,15.96,0.0,1.39,57.27,101.18,20.56,0.13541334660707918,15.79,29.315862883861517
2021-01-21,25.3,32.89,18.31,0.0,0.82,53.65,101.04,17.41,0.12459986183146284,14.580000000000002,30.99216897899128
2021-01-22,25.91,33.65,18.62,0.0,1.38,57.53,100.94,19.31,0.11111522413813603,15.029999999999998,32.23832306822293
2021-01-23,26.85,34.53,20.59,0.0,1.53,61.51,100.92,19.83,0.14774884167758326,13.940000000000001,34.001062328336474
2021-01-24,27.17,34.44,21.0,0.0,2.11,70.11,101.01,18.41,0.14204776989755746,13.439999999999998,35.475131374772516
2021-01-25,28.13,35.47,21.93,0.0,1.46,69.15,101.0,18.96,0.13692008190470958,13.54,36.79295831073641
2021-01-26,28.49,35.93,22.38,0.0,2.11,66.44,100.91,17.73,0.12339136578982356,13.55,36.989116353368615
2021-01-27,28.91,35.8,22.79,0.0,2.36,64.76,100.94,17.41,0.1451751870617195,13.009999999999998,37.3979307758673
2021-01-28,29.51,36.49,24.37,0.0,2.37,64.67,101.03,18.63,0.08003964760978063,12.120000000000001,38.284309306566755
2021-01-29,27.25,32.75,23.3,0.0,4.08,59.57,101.2,19.06,0.12262035114553993,9.45,34.33967770353126
2021-01-30,26.74,33.32,20.73,0.0,2.54,57.93,101.17,19.62,0.13258130130214396,12.59,33.43152497751478
2021-01-31,27.34,35.19,20.21,0.0,2.44,55.09,101.19,21.15,0.12855432897267646,14.979999999999997,33.9310801884384
2021-02-01,28.23,36.06,20.56,0.0,2.19,53.72,101.19,21.01,0.11776547452391418,15.500000000000004,34.999116405886596
2021-02-02,29.05,36.71,21.88,0.0,2.37,53.94,101.15,21.59,0.14853501329984964,14.830000000000002,36.177143345671844
2021-02-03,28.61,36.32,21.6,0.0,2.95,54.31,101.15,21.76,0.1487538988654366,14.719999999999999,35.60587232204081
2021-02-04,27.69,35.91,21.11,0.0,3.73,49.82,101.23,21.37,0.09510508005119274,14.799999999999997,33.773572034882086
2021-02-05,27.02,35.92,19.34,0.0,2.86,46.77,101.14,21.8,0.13637614385685287,16.580000000000002,32.51186606247266
2021-02-06,27.78,36.16,19.76,0.0,2.39,50.28,101.0,19.92,0.10430312344878244,16.399999999999995,33.95202337499119
2021-02-07,29.28,36.66,22.83,0.0,1.82,52.34,100.96,20.91,0.1534680212691029,13.829999999999998,36.288030599818775
2021-02-08,29.45,36.06,23.66,0.3,2.53,64.59,100.93,18.01,0.14416933707182367,12.400000000000002,38.18327004724358
2021-02-09,28.32,33.46,24.81,11.05,1.55,73.74,100.88,13.09,0.15395271274866523,8.650000000000002,37.66043785814343
2021-02-10,26.63,33.28,21.33,6.89,3.09,68.47,100.99,20.33,0.14807602724627128,11.950000000000003,34.488077508863526
2021-02-11,26.85,34.65,19.68,0.0,2.22,58.12,101.05,23.0,0.13169441809175655,14.969999999999999,33.60694590347774
2021-02-12,27.48,35.61,20.07,0.0,1.7,55.48,101.08,23.09,0.13048284141186278,15.54,34.172240331454816
2021-02-13,27.75,35.4,21.43,0.0,2.51,64.6,101.11,22.09,0.10224991718876655,13.969999999999999,35.66600139809677
2021-02-14,28.22,35.15,22.64,0.0,2.55,69.14,101.1,20.92,0.1488303231102108,12.509999999999998,36.92709424506413
2021-02-15,28.25,35.5,22.41,0.0,3.32,68.31,100.99,21.47,0.12455799734499166,13.09,36.86756214592223
2021-02-16,28.58,35.13,23.37,0.0,3.24,69.31,100.93,19.44,0.13561368071349114,11.760000000000002,37.492586248452355
2021-02-17,28.15,34.09,24.0,3.78,2.58,73.4,101.08,16.16,0.1144501927364561,10.090000000000003,37.35607777078668
2021-02-18,27.31,34.34,21.45,0.26,3.88,60.51,101.34,21.98,0.14092765915433123,12.890000000000004,34.5368577255924
2021-02-19,26.28,33.69,19.89,0.0,4.85,53.47,101.44,23.49,0.1432604633306312,13.799999999999997,32.29151198143913
2021-02-20,26.31,34.73,19.65,0.0,3.61,49.96,101.31,23.6,0.1395489702369099,15.079999999999998,31.93682472546829
2021-02-21,27.48,36.46,19.19,0.0,1.98,49.4,101.14,22.62,0.12107670117009525,17.27,33.438844130747434
2021-02-22,28.74,37.28,21.71,0.0,2.16,60.16,101.04,22.33,0.160886424148165,15.57,36.54793602628023
2021-02-23,29.43,37.7,22.61,0.0,2.78,61.78,100.93,22.13,0.14571830581732886,15.090000000000003,37.77372281382824
2021-02-24,29.62,37.44,23.3,0.0,3.68,61.14,100.83,21.47,0.10816284137780194,14.139999999999997,37.96797170603848
2021-02-25,30.57,38.61,23.83,0.0,3.15,60.02,100.67,21.66,0.14453282050820065,14.780000000000001,39.223037530595555
2021-02-26,30.33,39.21,23.42,0.0,3.12,54.85,100.55,23.43,0.16100464513578952,15.79,38.13007210249326
2021-02-27,29.83,38.84,22.17,0.0,3.05,54.42,100.6,23.58,0.18929885223938914,16.67,37.350541734872465
2021-02-28,29.52,38.31,22.51,0.0,3.79,58.28,100.76,22.81,0.14617142942227995,15.8,37.431872904917135
2021-03-01,30.14,38.09,23.36,0.0,3.39,61.13,101.01,21.48,0.12976460094670478,14.730000000000004,38.73919738380867
2021-03-02,30.73,37.3,26.07,0.14,3.39,61.75,101.01,20.72,0.17951838512464885,11.229999999999997,39.714020219032335
2021-03-03,28.92,34.64,25.75,7.76,3.68,74.26,101.05,13.6,0.17504563418084035,8.89,38.658694426176815
2021-03-04,29.43,35.21,24.9,1.08,2.82,69.83,101.11,21.05,0.14883203388458524,10.310000000000002,38.860918810126684
2021-03-05,29.91,36.78,24.68,0.08,3.23,67.92,101.07,22.86,0.1238016480394205,12.100000000000001,39.339320785608244
2021-03-06,30.85,38.92,24.31,0.02,3.08,63.38,101.08,24.28,0.15158241382505208,14.610000000000003,40.1343983959553
2021-03-07,31.2,39.17,24.7,0.0,3.3,62.07,101.02,23.66,0.18467527929770655,14.470000000000002,40.47521867079426
2021-03-08,30.68,36.64,25.69,1.16,2.44,61.55,101.1,20.09,0.15434388374599298,10.95,39.60944486565781
2021-03-09,30.6,36.8,25.45,1.02,2.35,61.82,101.12,18.67,0.19085294198362396,11.349999999999998,39.52780456725583
2021-03-10,30.81,37.53,25.14,1.31,2.5,61.44,101.07,18.97,0.16924660531248942,12.39,39.7897402983094
2021-03-11,30.98,37.26,25.67,0.76,2.07,60.84,101.08,21.38,0.1728844066783779,11.589999999999996,39.958480332472895
2021-03-12,31.36,37.96,25.66,0.27,2.15,59.56,101.09,20.43,0.16066351057810702,12.3,40.341310884789195
2021-03-13,30.96,37.44,25.86,0.14,2.85,61.39,101.06,19.79,0.16819563207721377,11.579999999999998,40.009348156272516
2021-03-14,30.62,36.95,25.36,0.01,2.79,62.33,100.91,18.65,0.15661234753921252,11.590000000000003,39.63172839270048
2021-03-15,30.88,37.23,26.19,0.01,3.65,60.54,100.85,20.22,0.17212263214543724,11.039999999999996,39.76352806763346
2021-03-16,31.04,37.94,25.89,0.02,3.87,61.04,100.81,19.14,0.17262194348473106,12.049999999999997,40.078775786107975
2021-03-17,31.32,37.96,26.33,0.01,3.87,60.41,100.75,18.32,0.1488502537193418,11.630000000000003,40.408844197699395
2021-03-18,31.82,38.64,26.41,0.0,3.1,57.47,100.71,17.38,0.18889041398337236,12.23,40.71478018676262
2021-03-19,32.09,39.18,26.86,0.0,3.97,58.33,100.66,20.1,0.16240629574736776,12.32,41.256550162985306
2021-03-20,32.12,39.55,26.53,0.0,4.21,58.4,100.54,21.6,0.1357290275911382,13.019999999999996,41.3130901501145
2021-03-21,32.78,40.28,26.77,0.66,3.48,56.65,100.6,21.07,0.14577499995863094,13.510000000000002,42.034892661985516
2021-03-22,30.34,35.46,26.76,5.97,3.71,61.92,100.94,7.47,0.15207577324610597,8.7,39.15051080006307
2021-03-23,28.31,34.7,22.47,1.27,3.68,55.06,101.1,23.48,0.14058833257882591,12.230000000000004,35.28025025965277
2021-03-24,31.45,39.18,23.63,0.0,1.78,51.6,100.8,23.97,0.161892674292914,15.55,39.27078615050465
2021-03-25,32.03,39.4,26.08,0.0,3.43,58.24,100.73,21.02,0.12721276679892865,13.32,41.151481071877825
2021-03-26,30.8,35.97,26.56,0.02,3.21,64.38,100.77,20.55,0.14973634031753272,9.41,40.2040787038588
2021-03-27,31.53,37.78,26.85,0.05,3.74,63.21,100.69,21.7,0.12396448126642023,10.93,41.1539806069124
2021-03-28,32.58,40.29,26.74,0.1,4.43,58.37,100.59,22.67,0.16270600949110733,13.55,42.009394014309514
2021-03-29,32.59,40.08,26.56,0.04,3.96,57.69,100.55,23.45,0.1407647483102555,13.52,41.914781617534516
2021-03-30,31.83,37.72,27.39,0.0,3.81,57.37,100.45,21.53,0.19814323075412715,10.329999999999998,40.714322018906714
2021-03-31,32.58,40.01,26.5,0.0,3.77,53.73,100.35,22.42,0.16317638029924117,13.509999999999998,41.25982423143481
2021-04-01,32.63,38.94,27.78,0.02,3.42,55.67,100.41,21.16,0.1843843296247823,11.159999999999997,41.64852126155971
2021-04-02,31.83,36.89,28.25,0.01,3.72,62.31,100.52,24.89,0.15230408925924524,8.64,41.47933074774407
2021-04-03,31.96,36.96,27.86,0.28,3.25,62.97,100.52,19.45,0.1464193356788958,9.100000000000001,41.78340211823908
2021-04-04,30.0,33.55,27.1,13.33,2.85,70.01,100.68,7.47,0.18839187653150366,6.449999999999996,39.769729767822746
2021-04-05,29.11,34.32,25.28,2.78,1.89,73.9,100.89,7.36,0.18988768871545264,9.04,38.908327715298135
2021-04-06,28.06,31.07,25.59,11.65,1.51,81.71,101.01,9.6,0.19989458515575562,5.48,38.254895164199326
2021-04-07,28.36,32.33,25.36,3.25,1.67,74.95,101.07,17.61,0.24097903058788278,6.969999999999999,37.87575609339377
2021-04-08,28.79,33.99,24.38,0.84,2.37,71.63,100.9,19.65,0.18971749251166597,9.610000000000003,38.113496422894464
2021-04-09,29.87,35.7,25.12,1.44,2.21,69.07,100.82,21.62,0.1983188455398569,10.580000000000002,39.437010833889325
2021-04-10,29.35,33.41,25.93,3.18,2.28,74.54,100.95,19.54,0.2370594670735952,7.479999999999997,39.370791834131595
2021-04-11,28.47,31.65,25.95,11.75,1.54,81.38,101.07,17.37,0.15252606001864602,5.699999999999999,38.86821002484602
2021-04-12,28.88,32.87,25.42,12.81,1.37,77.49,101.1,18.52,0.24808251867099929,7.449999999999996,39.01883653328655
2021-04-13,28.91,33.07,25.82,2.66,1.98,77.88,101.0,19.77,0.23033143201978515,7.25,39.11753626968106
2021-04-14,28.34,31.3,26.21,4.2,2.03,81.49,100.96,16.46,0.2277244046155468,5.09,38.67408998844615
2021-04-15,28.73,33.04,25.18,0.07,1.76,77.59,100.82,23.39,0.24661057772951217,7.859999999999999,38.79428731083524
2021-04-16,28.49,31.32,26.31,0.89,2.16,80.98,100.83,21.22,0.22347599347826835,5.010000000000002,38.8490975661618
2021-04-17,29.21,34.16,25.03,0.87,1.65,71.68,100.97,21.49,0.2520097653153264,9.129999999999995,38.76892312279756
2021-04-18,29.44,33.7,25.15,8.27,1.67,72.3,100.93,21.8,0.2684058832508346,8.550000000000004,39.21012434676904
2021-04-19,29.14,33.6,25.84,8.86,1.69,75.94,100.76,21.07,0.24115688224017207,7.760000000000002,39.226241144063025
2021-04-20,29.16,33.71,25.52,2.72,1.56,74.79,100.72,20.64,0.279571707095649,8.190000000000001,39.10495941302996
2021-04-21,29.67,34.05,25.74,0.56,1.85,74.05,100.77,20.84,0.28273174818954155,8.309999999999999,39.80976253460912
2021-04-22,29.68,33.97,26.27,0.68,2.23,76.07,100.7,20.15,0.23944411925974937,7.699999999999999,40.10234677851342
2021-04-23,29.4,33.92,25.98,3.68,2.76,77.08,100.6,21.33,0.25121550386881614,7.940000000000001,39.79211797514954
